ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21878	13:48:28.407	145083669																66		Fixation	575			0.64	162.30	162.30	2626	952	468	974	470	963	469			254.31	200.12	260.32	199.37	257.31	199.75	214.98	53.88	556.56	280.32	48.52	556.71					557.75	557.75	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21886	13:48:28.416	145092006																66		Fixation	575			0.64	162.30	162.30	2627	951	477	989	449	970	463			254.14	196.98	264.22	206.25	259.18	201.61	215.03	53.94	556.56	280.36	48.54	556.74					557.76	557.76	3.61	3.66	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21895	13:48:28.424	145100330																66		Fixation	575			0.64	162.30	162.30	2628	952	478	975	448	963	463			254.31	196.92	260.59	206.68	257.45	201.80	215.10	53.91	556.45	280.39	48.53	556.65					557.65	557.65	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21903	13:48:28.432	145108664																66		Fixation	575			0.64	162.30	162.30	2629	952	478	974	456	963	467			254.31	196.92	260.18	203.90	257.25	200.41	215.06	53.84	556.42	280.37	48.50	556.67					557.61	557.61	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21911	13:48:28.441	145116998																66		Fixation	575			0.64	162.30	162.30	2630	958	453	971	468	964	460			256.04	204.81	259.45	200.13	257.75	202.47	215.10	53.84	556.41	280.45	48.49	556.69					557.60	557.60	3.78	3.69	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21920	13:48:28.449	145125324																66		Fixation	575			0.64	162.30	162.30	2631	957	449	976	475	966	462			255.81	206.36	260.85	197.80	258.33	202.08	215.17	53.81	556.29	280.47	48.44	556.65					557.47	557.47	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21928	13:48:28.457	145133660																66		Fixation	575			0.64	162.30	162.30	2632	955	458	971	481	963	469			255.08	203.26	259.39	195.77	257.23	199.51	215.12	53.76	556.24	280.47	48.41	556.74					557.41	557.41	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21936	13:48:28.466	145142002																66		Fixation	575			0.64	162.30	162.30	2633	944	466	980	463	962	464			252.14	200.87	261.79	201.73	256.96	201.30	215.23	53.77	556.21	280.54	48.42	556.84					557.38	557.38	3.65	3.66	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21945	13:48:28.474	145150325																66		Fixation	575			0.64	162.30	162.30	2634	944	469	971	464	957	466			252.37	199.90	259.51	201.53	255.94	200.71	215.28	53.77	556.07	280.60	48.44	556.86					557.23	557.23	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21953	13:48:28.482	145158659																66		Fixation	575			0.64	162.30	162.30	2635	945	469	971	464	958	466			252.46	199.86	259.52	201.54	255.99	200.70	215.24	53.79	556.00	280.57	48.48	556.99					557.17	557.17	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21961	13:48:28.491	145166989																66		Fixation	575			0.64	162.30	162.30	2636	952	472	972	465	962	468			254.40	198.64	259.73	200.96	257.06	199.80	215.29	53.85	555.97	280.65	48.54	557.16					557.14	557.14	3.65	3.70	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21970	13:48:28.499	145175322																66		Fixation	575			0.64	162.30	162.30	2637	959	479	982	463	970	471			256.34	196.47	262.44	201.62	259.39	199.05	215.35	53.86	555.80	280.69	48.58	557.22					556.98	556.98	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21978	13:48:28.507	145183666																66		Fixation	575			0.64	162.30	162.30	2638	959	479	976	467	967	473			256.31	196.50	260.81	200.43	258.56	198.46	215.29	53.84	555.71	280.64	48.58	557.39					556.88	556.88	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21986	13:48:28.516	145191996																66		Fixation	575			0.64	162.30	162.30	2639	955	481	974	468	964	474			255.30	195.95	260.36	199.93	257.83	197.94	215.34	53.86	555.66	280.71	48.62	557.55					556.83	556.83	3.64	3.71	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														21995	13:48:28.524	145200318																66		Fixation	575			0.64	162.30	162.30	2640	953	477	978	472	965	474			254.65	197.14	261.24	198.91	257.94	198.02	215.40	53.78	555.51	280.74	48.56	557.59					556.68	556.68	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22003	13:48:28.532	145208664																66		Fixation	575			0.64	162.30	162.30	2641	953	477	979	463	966	470			254.77	197.18	261.72	201.80	258.25	199.49	215.35	53.68	555.45	280.69	48.50	557.69					556.61	556.61	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22011	13:48:28.541	145216996																66		Fixation	575			0.64	162.30	162.30	2642	947	464	983	452	965	458			253.19	201.44	262.63	205.23	257.91	203.33	215.42	53.68	555.44	280.74	48.48	557.75					556.59	556.59	3.65	3.74	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22020	13:48:28.549	145225318																66		Fixation	575			0.64	162.30	162.30	2643	943	466	972	451	957	458			251.92	200.75	259.85	205.68	255.89	203.21	215.46	53.65	555.30	280.79	48.47	557.62					556.44	556.44	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22028	13:48:28.557	145233655																66		Fixation	575			0.64	162.30	162.30	2644	947	466	977	457	962	461			253.08	200.72	261.03	203.54	257.05	202.13	215.41	53.64	555.23	280.73	48.45	557.55					556.38	556.38	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22036	13:48:28.566	145241991																66		Fixation	575			0.64	162.30	162.30	2645	948	479	971	470	959	474			253.26	196.51	259.46	199.36	256.36	197.94	215.43	53.67	555.21	280.78	48.50	557.46					556.36	556.36	3.70	3.73	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22045	13:48:28.574	145250314																66		Fixation	575			0.64	162.30	162.30	2646	953	460	977	471	965	465			254.62	202.72	261.07	199.23	257.84	200.97	215.48	53.69	555.08	280.79	48.49	557.22					556.23	556.23	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22053	13:48:28.582	145258648																66		Fixation	575			0.64	162.30	162.30	2647	948	458	973	470	960	464			253.41	203.38	259.90	199.34	256.65	201.36	215.44	53.68	555.03	280.71	48.47	557.06					556.18	556.18	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22061	13:48:28.591	145267007																66		Fixation	575			0.64	162.30	162.30	2648	948	460	975	461	961	460			253.25	202.66	260.65	202.24	256.95	202.45	215.44	53.76	555.04	280.75	48.52	556.88					556.20	556.20	3.67	3.71	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22070	13:48:28.599	145275310																66		Fixation	575			0.64	162.30	162.30	2649	950	455	974	470	962	462			253.78	204.41	260.31	199.39	257.05	201.90	215.48	53.72	554.95	280.74	48.48	556.59					556.11	556.11	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22078	13:48:28.607	145283656																66		Fixation	575			0.64	162.30	162.30	2650	946	460	973	473	959	466			252.91	202.75	259.97	198.48	256.44	200.62	215.44	53.68	554.95	280.68	48.43	556.40					556.10	556.10	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22086	13:48:28.616	145291987																66		Fixation	575			0.64	162.30	162.30	2651	944	451	966	475	955	463			252.17	205.76	258.16	197.71	255.16	201.74	215.44	53.69	554.99	280.72	48.42	556.24					556.15	556.15	3.66	3.73	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22095	13:48:28.624	145300311																66		Fixation	575			0.64	162.30	162.30	2652	936	452	973	471	954	461			250.10	205.31	259.89	198.98	255.00	202.14	215.49	53.67	554.96	280.72	48.36	555.99					556.11	556.11	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22103	13:48:28.632	145308646																66		Fixation	575			0.64	162.30	162.30	2653	943	454	968	477	955	465			251.99	204.80	258.61	197.28	255.30	201.04	215.43	53.66	555.04	280.68	48.31	555.88					556.19	556.19	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22111	13:48:28.641	145316979																66		Fixation	575			0.64	162.30	162.30	2654	945	451	969	478	957	464			252.48	205.48	258.89	196.89	255.68	201.19	215.44	53.67	555.18	280.71	48.30	555.80					556.33	556.33	3.67	3.74	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22120	13:48:28.649	145325307																66		Fixation	575			0.64	162.30	162.30	2655	944	448	973	479	958	463			252.33	206.63	260.07	196.33	256.20	201.48	215.49	53.70	555.23	280.72	48.28	555.64					556.38	556.38	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22128	13:48:28.657	145333644																66		Fixation	575			0.64	162.30	162.30	2656	938	436	980	471	959	453			250.70	210.63	261.87	199.11	256.29	204.87	215.42	53.72	555.37	280.70	48.29	555.60					556.53	556.53	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22136	13:48:28.666	145341980																66		Fixation	575			0.64	162.30	162.30	2657	936	442	979	468	957	455			250.25	208.44	261.71	200.02	255.98	204.23	215.45	53.81	555.56	280.73	48.32	555.60					556.72	556.72	3.68	3.71	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22145	13:48:28.674	145350303																66		Fixation	575			0.64	162.30	162.30	2658	942	448	973	476	957	462			251.84	206.49	260.00	197.38	255.92	201.94	215.53	53.80	555.64	280.81	48.31	555.50					556.80	556.80	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22153	13:48:28.682	145358649																	206	Saccade	25						2659	952	456	975	483	963	469			254.35	204.05	260.44	195.23	257.39	199.64	215.55	53.81	555.80	280.85	48.31	555.52					556.95	556.95	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22161	13:48:28.691	145366989																	206	Saccade	25						2660	975	458	992	483	983	470			260.68	203.18	265.08	195.28	262.88	199.23	215.60	53.87	555.99	280.92	48.34	555.60					557.14	557.14	3.70	3.65	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22170	13:48:28.699	145375303																	206	Saccade	25						2661	1000	466	1013	480	1006	473			267.31	200.64	270.81	196.17	269.06	198.41	215.61	53.85	556.07	280.91	48.30	555.59					557.22	557.22	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22178	13:48:28.707	145383649																67		Fixation	408			0.91	6.16	203.86	2662	1012	469	1028	476	1020	472			270.35	199.71	274.58	197.52	272.46	198.61	215.52	53.82	556.22	280.86	48.29	555.70					557.37	557.37	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22186	13:48:28.716	145391969																67		Fixation	408			0.91	6.16	203.86	2663	1013	466	1031	480	1022	473			270.66	200.71	275.64	196.04	273.15	198.38	215.55	53.85	556.36	280.89	48.27	555.87					557.51	557.51	3.71	3.71	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22195	13:48:28.724	145400301																67		Fixation	408			0.91	6.16	203.86	2664	1009	456	1033	469	1021	462			269.65	204.05	276.09	199.86	272.87	201.95	215.58	53.81	556.37	280.93	48.28	555.92					557.52	557.52	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22203	13:48:28.732	145408645																67		Fixation	408			0.91	6.16	203.86	2665	1011	457	1027	470	1019	463			270.07	203.56	274.50	199.43	272.29	201.49	215.50	53.81	556.40	280.89	48.30	556.10					557.55	557.55	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22211	13:48:28.741	145416971																67		Fixation	408			0.91	6.16	203.86	2666	1012	459	1032	463	1022	461			270.43	202.91	275.66	201.59	273.05	202.25	215.53	53.88	556.47	280.91	48.33	556.29					557.62	557.62	3.71	3.75	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22220	13:48:28.749	145425297																67		Fixation	408			0.91	6.16	203.86	2667	1006	463	1020	466	1013	464			268.93	201.54	272.69	200.87	270.81	201.21	215.56	53.84	556.38	280.95	48.37	556.37					557.53	557.53	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22228	13:48:28.757	145433644																67		Fixation	408			0.91	6.16	203.86	2668	1001	465	1021	467	1011	466			267.57	201.19	272.76	200.51	270.16	200.85	215.47	53.85	556.32	280.89	48.41	556.53					557.48	557.48	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22236	13:48:28.766	145441973																67		Fixation	408			0.91	6.16	203.86	2669	998	461	1016	473	1007	467			266.68	202.36	271.53	198.45	269.11	200.40	215.49	53.91	556.28	280.93	48.47	556.67					557.44	557.44	3.71	3.72	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22245	13:48:28.774	145450295																67		Fixation	408			0.91	6.16	203.86	2670	1004	465	1016	475	1010	470			268.21	200.93	271.63	197.66	269.92	199.29	215.52	53.84	556.10	280.92	48.46	556.68					557.26	557.26	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22253	13:48:28.782	145458638																67		Fixation	408			0.91	6.16	203.86	2671	1004	464	1017	477	1010	470			268.32	201.50	271.88	197.07	270.10	199.28	215.43	53.82	555.98	280.83	48.44	556.75					557.14	557.14	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22261	13:48:28.791	145466966																67		Fixation	408			0.91	6.16	203.86	2672	1004	462	1021	456	1012	459			268.34	202.12	272.93	204.07	270.63	203.10	215.46	53.82	555.88	280.88	48.47	556.80					557.04	557.04	3.71	3.77	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22270	13:48:28.799	145475293																67		Fixation	408			0.91	6.16	203.86	2673	998	463	1023	458	1010	460			266.63	201.77	273.43	203.21	270.03	202.49	215.49	53.75	555.67	280.89	48.42	556.70					556.82	556.82	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22278	13:48:28.807	145483637																67		Fixation	408			0.91	6.16	203.86	2674	998	463	1023	458	1010	460			266.61	201.78	273.43	203.22	270.02	202.50	215.43	53.70	555.52	280.82	48.38	556.66					556.67	556.67	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22286	13:48:28.816	145491966																67		Fixation	408			0.91	6.16	203.86	2675	1002	461	1022	461	1012	461			267.78	202.36	273.10	202.36	270.44	202.36	215.48	53.69	555.39	280.88	48.38	556.60					556.54	556.54	3.73	3.74	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22295	13:48:28.824	145500293																67		Fixation	408			0.91	6.16	203.86	2676	1005	443	1027	464	1016	453			268.57	208.24	274.33	201.51	271.45	204.87	215.53	53.63	555.18	280.89	48.33	556.41					556.31	556.31	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22303	13:48:28.832	145508634																67		Fixation	408			0.91	6.16	203.86	2677	1002	454	1030	470	1016	462			267.66	204.64	275.30	199.38	271.48	202.01	215.49	53.62	555.03	280.83	48.30	556.30					556.17	556.17	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22311	13:48:28.841	145516964																67		Fixation	408			0.91	6.16	203.86	2678	997	459	1032	470	1014	464			266.40	202.94	275.72	199.30	271.06	201.12	215.55	53.66	554.93	280.87	48.31	556.17					556.07	556.07	3.74	3.79	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22320	13:48:28.849	145525287																67		Fixation	408			0.91	6.16	203.86	2679	1000	464	1026	464	1013	464			267.14	201.47	274.17	201.50	270.66	201.49	215.60	53.64	554.75	280.88	48.30	555.94					555.89	555.89	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22328	13:48:28.857	145533621																67		Fixation	408			0.91	6.16	203.86	2680	995	468	1026	464	1010	466			265.78	200.03	274.17	201.48	269.98	200.76	215.57	53.64	554.66	280.85	48.32	555.82					555.80	555.80	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22336	13:48:28.866	145541957																67		Fixation	408			0.91	6.16	203.86	2681	995	467	1022	466	1008	466			265.87	200.54	273.17	200.62	269.52	200.58	215.62	53.69	554.61	280.90	48.33	555.70					555.76	555.76	3.75	3.79	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22345	13:48:28.874	145550286																67		Fixation	408			0.91	6.16	203.86	2682	998	461	1016	468	1007	464			266.66	202.27	271.63	200.08	269.14	201.17	215.67	53.63	554.48	280.92	48.29	555.50					555.62	555.62	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22353	13:48:28.882	145558628																67		Fixation	408			0.91	6.16	203.86	2683	996	465	1016	467	1006	466			266.16	201.20	271.43	200.52	268.79	200.86	215.62	53.60	554.44	280.87	48.24	555.42					555.58	555.58	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22361	13:48:28.891	145566956																67		Fixation	408			0.91	6.16	203.86	2684	997	463	1014	475	1005	469			266.29	201.58	271.04	197.93	268.67	199.75	215.67	53.59	554.46	280.93	48.22	555.38					555.60	555.60	3.78	3.81	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22370	13:48:28.899	145575284																67		Fixation	408			0.91	6.16	203.86	2685	998	471	1018	474	1008	472			266.80	199.06	271.96	198.26	269.38	198.66	215.71	53.53	554.39	280.95	48.14	555.25					555.51	555.51	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22378	13:48:28.907	145583631																67		Fixation	408			0.91	6.16	203.86	2686	1005	474	1014	478	1009	476			268.48	198.23	271.05	196.75	269.76	197.49	215.67	53.50	554.42	280.91	48.10	555.23					555.54	555.54	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22386	13:48:28.916	145591958																67		Fixation	408			0.91	6.16	203.86	2687	1006	470	1015	472	1010	471			268.82	199.52	271.27	198.61	270.04	199.06	215.71	53.52	554.49	280.95	48.07	555.24					555.61	555.61	3.79	3.85	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22395	13:48:28.924	145600283																67		Fixation	408			0.91	6.16	203.86	2688	1004	468	1018	471	1011	469			268.30	200.09	272.17	199.05	270.23	199.57	215.76	53.50	554.45	280.96	48.07	555.15					555.56	555.56	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22403	13:48:28.932	145608624																67		Fixation	408			0.91	6.16	203.86	2689	999	463	1021	470	1010	466			267.09	201.67	272.82	199.38	269.95	200.52	215.70	53.53	554.49	280.94	48.10	555.18					555.62	555.62	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22411	13:48:28.941	145616955																67		Fixation	408			0.91	6.16	203.86	2690	996	470	1025	466	1010	468			266.24	199.53	273.81	200.68	270.02	200.11	215.73	53.59	554.58	280.99	48.16	555.23					555.71	555.71	3.81	3.88	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22420	13:48:28.949	145625277																67		Fixation	408			0.91	6.16	203.86	2691	996	451	1013	466	1004	458			266.26	205.63	270.75	200.58	268.51	203.10	215.77	53.60	554.56	280.99	48.17	555.20					555.68	555.68	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22428	13:48:28.957	145633622																67		Fixation	408			0.91	6.16	203.86	2692	994	452	1008	467	1001	459			265.62	205.42	269.30	200.30	267.46	202.86	215.67	53.59	554.62	280.91	48.20	555.30					555.75	555.75	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22436	13:48:28.966	145641954																67		Fixation	408			0.91	6.16	203.86	2693	986	453	1001	465	993	459			263.57	205.07	267.50	201.10	265.53	203.08	215.63	53.68	554.71	280.88	48.21	555.42					555.85	555.85	3.84	3.89	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22445	13:48:28.974	145650277																67		Fixation	408			0.91	6.16	203.86	2694	977	451	995	462	986	456			261.12	205.55	265.87	202.08	263.49	203.82	215.66	53.63	554.69	280.91	48.22	555.41					555.83	555.83	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22453	13:48:28.982	145658618																67		Fixation	408			0.91	6.16	203.86	2695	967	461	995	462	981	461			258.31	202.41	265.87	202.08	262.09	202.25	215.61	53.58	554.74	280.87	48.19	555.48					555.87	555.87	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22461	13:48:28.991	145666950																67		Fixation	408			0.91	6.16	203.86	2696	963	450	983	481	973	465			257.44	206.02	262.65	195.67	260.04	200.84	215.65	53.56	554.80	280.93	48.19	555.58					555.93	555.93	3.85	3.79	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22470	13:48:28.999	145675274																67		Fixation	408			0.91	6.16	203.86	2697	959	452	982	480	970	466			256.27	205.32	262.31	196.03	259.29	200.68	215.68	53.53	554.75	280.94	48.15	555.58					555.87	555.87	-1.00	-1.00	0	0				
10/25/2016	3.4.5	Core Elements	New test	P01	Rec 01	10/25/2016	24271	1920 x 1080		I-VT filter														22478	13:48:29.007	145683617																67		Fixation	408			0.91	6.16	203.86	2698	960	445	983	483	971	464			256.57	207.55	262.70	195.25	259.64	201.40	215.63	53.51	554.77	280.91	48.14	555.68					555.89	555.89	-1.00	-1.00	0	0				
